zipcodes_rotterdam$city,zipcodes_rotterdam$zip,lon,lat
ROTTERDAM,3055ZV,4.508313,51.9562458
ROTTERDAM,3026XS,4.439483099999999,51.913536
ROTTERDAM,3068 DW,4.5514263,51.9574769
ROTTERDAM,3021ND,4.4574856,51.9103179
ROTTERDAM,3055HM,4.5056698,51.9619338
ROTTERDAM,3085 EG,4.487075300000001,51.8726157
ROTTERDAM,3014ZH,4.4647792,51.9182226
ROTTERDAM,3066RD,4.5609811,51.9315942
ROTTERDAM,3052TG,4.4715984,51.95309830000001
ROTTERDAM,3067HB,4.5413342,51.9456386
ROTTERDAM,3051VD,4.4713836,51.9450876
ROTTERDAM,3069 RA,4.540508099999999,51.96245039999999
ROTTERDAM,3052 BT,4.473231699999999,51.9571918
ROTTERDAM,3078ZH,4.5340586,51.89373029999999
ROTTERDAM,3076SC,4.5162868,51.8736629
ROTTERDAM,3055ES,4.4980761,51.9633238
ROTTERDAM,3053 CS,4.468546799999999,51.9572003
ROTTERDAM,3025HV,4.4465728,51.9074446
ROTTERDAM,3021RS,4.4598388,51.919541
ROTTERDAM,3086NB,4.4746478,51.8717558
ROTTERDAM,3076WJ,4.527816200000001,51.8729478
ROTTERDAM,3039LG,4.4620461,51.9295359
ROTTERDAM,3076ZA,4.5279666,51.8780006
ROTTERDAM,3051TR,4.4743369,51.9443376
ROTTERDAM,3039ZR,4.4615442,51.9284893
ROTTERDAM,3063AG,4.512825900000001,51.9187427
ROTTERDAM,3052CH,4.4726618,51.9551739
ROTTERDAM,3081HB,4.4878462,51.8914441
ROTTERDAM,3066CH,4.5542933,51.9362571
ROTTERDAM,3022DE,4.451141,51.9204698
ROTTERDAM,3053 KN,4.4816478,51.9633423
ROTTERDAM,3068 KC,4.574989899999999,51.9642126
ROTTERDAM,3077MR,4.5201866,51.8981232
ROTTERDAM,3059TS,4.5928353,51.98443289999999
ROTTERDAM,3076AK,4.5289816,51.87808889999999
ROTTERDAM,3065LD,4.5537315,51.9226443
ROTTERDAM,3028BA,4.4208139,51.9151907
ROTTERDAM,3061ZE,4.511362099999999,51.92597670000001
ROTTERDAM,3015BB,4.4688934,51.9160706
ROTTERDAM,3038AH,4.4666986,51.9323859
ROTTERDAM,3075WD,4.515937099999999,51.8887255
ROTTERDAM,3014GA,4.4721603,51.916959
ROTTERDAM,3012KM,4.477091,51.91680849999999
ROTTERDAM,3022 EN,4.442995,51.92071929999999
ROTTERDAM,3059 TT,4.595673000000001,51.9853149
ROTTERDAM,3076 ZN,4.531052499999999,51.8784007
ROTTERDAM,3055 HT,4.504893399999999,51.9629437
ROTTERDAM,3069XD,4.5724441,51.967386
ROTTERDAM,3035XL,4.484708800000001,51.9334065
ROTTERDAM,3066CN,4.5529454,51.9360138
ROTTERDAM,3077SC,4.5664527,51.8931431
ROTTERDAM,3079NR,4.551548599999999,51.8844539
ROTTERDAM,3061TC,4.5045516,51.9225999
ROTTERDAM,3068HE,4.568703,51.9626679
ROTTERDAM,3063VE,4.5230138,51.9067552
ROTTERDAM,3043KZ,4.438471799999999,51.9387233
ROTTERDAM,3075RG,4.4989526,51.8829803
ROTTERDAM,3021WL,4.4632418,51.9131049
ROTTERDAM,3051PM,4.485737299999999,51.9459177
ROTTERDAM,3082JB,4.4646424,51.89089569999999
ROTTERDAM,3054PZ,4.4918713,51.9607149
ROTTERDAM,3023 RS,4.4507851,51.9145254
ROTTERDAM,3012AL,4.476816599999999,51.9195929
ROTTERDAM,3069 HP,4.527369699999999,51.9608989
ROTTERDAM,3031BH,4.4958101,51.9242867
ROTTERDAM,3038EB,4.4664355,51.9317457
ROTTERDAM,3069PD,4.551472,51.9643984
ROTTERDAM,3037 GH,4.4696304,51.9383504
ROTTERDAM,3075DB,4.5043752,51.8805133
ROTTERDAM,3055ZB,4.50301,51.9580936
ROTTERDAM,3054CH,4.487746800000001,51.95670149999999
ROTTERDAM,3079KK,4.5578025,51.8800757
ROTTERDAM,3069RS,4.578664499999999,51.9734782
ROTTERDAM,3063RS,4.5215092,51.9147081
ROTTERDAM,3031EA,4.4954525,51.9239964
ROTTERDAM,3061TS,4.505788,51.9225642
ROTTERDAM,3031 SH,4.492618,51.925431
ROTTERDAM,3054GM,4.4947192,51.957249
ROTTERDAM,3076CS,4.5187931,51.8784905
ROTTERDAM,3039ZE,4.4639244,51.9286968
ROTTERDAM,3063TN,4.5207099,51.9071607
ROTTERDAM,3038VL,4.4637083,51.9342591
ROTTERDAM,3023HG,4.448942499999999,51.9143669
ROTTERDAM,3052NL,4.4674803,51.9503156
ROTTERDAM,3062BK,4.5113959,51.9287185
ROTTERDAM,3075BH,4.5072937,51.8798161
ROTTERDAM,3054 BP,4.490548599999999,51.95481729999999
ROTTERDAM,3035KC,4.4860655,51.931736
ROTTERDAM,3067JH,4.5392338,51.945183
ROTTERDAM,3051JG,4.4761622,51.9468506
ROTTERDAM,3075ZM,4.5192233,51.8847947
ROTTERDAM,3124RA,4.387270099999999,51.9404923
ROTTERDAM,3068DD,4.5518975,51.9587386
ROTTERDAM,3072LZ,4.478838400000001,51.8993928
ROTTERDAM,3037VN,4.4736139,51.93555
ROTTERDAM,3052 HR,4.4749913,51.95508419999999
ROTTERDAM,3022PX,4.4472491,51.920277
ROTTERDAM,3073ZS,4.4979536,51.8967795
ROTTERDAM,3062GS,4.5171912,51.9252739
ROTTERDAM,3038TK,4.4656403,51.9371956
ROTTERDAM,3075KX,4.5160244,51.8864699
ROTTERDAM,3035BS,4.4735801,51.9336351
ROTTERDAM,3083TD,4.4781154,51.8862816
ROTTERDAM,3067XC,4.541345499999999,51.9411803
ROTTERDAM,3036DC,4.4836014,51.9393035
ROTTERDAM,3076JL,4.526606399999999,51.8724266
ROTTERDAM,3038CM,4.4662437,51.9340093
ROTTERDAM,3023EK,4.4529676,51.91162139999999
ROTTERDAM,3078NG,4.543254699999999,51.8875496
ROTTERDAM,3086HA,4.4687039,51.877678
ROTTERDAM,3075BM,4.4989146,51.8863778
ROTTERDAM,3081VB,4.4802766,51.8922039
ROTTERDAM,3085DC,4.487097100000001,51.8737035
ROTTERDAM,3083NP,4.4849292,51.8876734
ROTTERDAM,3033VJ,4.469645,51.92838200000001
ROTTERDAM,3089SK,4.4220112,51.8892138
ROTTERDAM,3068PH,4.5487532,51.954932
ROTTERDAM,3075AZ,4.5012285,51.88689859999999
ROTTERDAM,3051ER,4.4765263,51.9432489
ROTTERDAM,3036XE,4.4790797,51.9363654
ROTTERDAM,3077KH,4.565971999999999,51.89798469999999
ROTTERDAM,3037AN,4.4706592,51.9392483
ROTTERDAM,3032BD,4.481697899999999,51.9291227
ROTTERDAM,3053KP,4.4809108,51.96381299999999
ROTTERDAM,3031SH,4.492618,51.925431
ROTTERDAM,3023SR,4.4471829,51.91440679999999
ROTTERDAM,3061KK,4.5028512,51.9321781
ROTTERDAM,3069XG,4.5732708,51.9667355
ROTTERDAM,3023XH,4.4523766,51.9120842
ROTTERDAM,3074BK,4.512911,51.8912019
ROTTERDAM,3022 ZL,4.4506118,51.9200521
ROTTERDAM,3027SG,4.4352043,51.91723169999999
ROTTERDAM,3071KK,4.4936057,51.9115869
ROTTERDAM,3022HB,4.443622299999999,51.9192322
ROTTERDAM,3085TD,4.4918922,51.8728323
ROTTERDAM,3053XL,4.4692441,51.9622304
ROTTERDAM,3083 LA,4.4740156,51.8914633
ROTTERDAM,3026RA,4.4440955,51.9119191
ROTTERDAM,3054BS,4.485749,51.9569289
ROTTERDAM,3067NJ,4.5373104,51.9407557
ROTTERDAM,3014VP,4.4662788,51.9173984
ROTTERDAM,3081TB,4.484791,51.8923915
ROTTERDAM,3051XH,4.4738086,51.9452863
ROTTERDAM,3078BS,4.5585689,51.886571000000004
ROTTERDAM,3036EE,4.4847291,51.9403549
ROTTERDAM,3016 DA,4.4803735,51.90973270000001
ROTTERDAM,3051GD,4.4809646,51.9445686
ROTTERDAM,3085CJ,4.4842382,51.8736097
ROTTERDAM,3073BZ,4.496867,51.8900207
ROTTERDAM,3023 ET,4.4530563,51.9115502
ROTTERDAM,3067ZS,4.561738699999999,51.9465476
ROTTERDAM,3062 DE,4.515126599999999,51.92603159999999
ROTTERDAM,3042 AZ,4.429264,51.9347296
ROTTERDAM,3082XN,4.469122800000001,51.889178
ROTTERDAM,3073ZA,4.4988233,51.8968849
ROTTERDAM,3083SE,4.4838008,51.88744000000001
ROTTERDAM,3069GE,4.5438024,51.9629145
ROTTERDAM,3086PB,4.4652254,51.87733619999999
ROTTERDAM,3086PN,4.466009,51.875949
ROTTERDAM,3011RK,4.4935044,51.9232625
ROTTERDAM,3081PA,4.4930207,51.8898477
ROTTERDAM,3073BB,4.5011978,51.893622
ROTTERDAM,3067SZ,4.5454675,51.9462795
ROTTERDAM,3072PG,4.4977372,51.8989082
ROTTERDAM,3026VS,4.4454588,51.9113638
ROTTERDAM,3028XB,4.4193063,51.9183783
ROTTERDAM,3038GL,4.4602081,51.9361641
ROTTERDAM,3038SE,4.4651629,51.9363649
ROTTERDAM,3066KD,4.5496263,51.939325
ROTTERDAM,3085TH,4.491876,51.87218499999999
ROTTERDAM,3024CB,4.4544828,51.9051436
ROTTERDAM,3031AG,4.4856978,51.9261512
ROTTERDAM,3079KE,4.5561916,51.8815834
ROTTERDAM,3082BP,4.468494199999999,51.8929303
ROTTERDAM,3071TG,4.5027359,51.91218629999999
ROTTERDAM,3026XR,4.439864099999999,51.9140784
ROTTERDAM,3066AN,4.5493106,51.938316
ROTTERDAM,3038BP,4.4629275,51.9361676
ROTTERDAM,3039CD,4.464713,51.9313636
ROTTERDAM,3014BB,4.464508299999999,51.91938
ROTTERDAM,3052PT,4.472767699999999,51.9513995
ROTTERDAM,3012CM,4.476755199999999,51.92405979999999
ROTTERDAM,3072ZS,4.4847983,51.9007151
ROTTERDAM,3073VK,4.5024758,51.8965979
ROTTERDAM,3054NM,4.493371799999999,51.9576972
ROTTERDAM,3023HE,4.4496764,51.9140222
ROTTERDAM,3082GH,4.4706864,51.8915812
ROTTERDAM,3026XA,4.4413559,51.9150252
ROTTERDAM,3023VR,4.450864699999999,51.9107058
ROTTERDAM,3051BP,4.4803789,51.9426046
ROTTERDAM,3085AC,4.4820202,51.87558809999999
ROTTERDAM,3034HL,4.4944701,51.9324653
ROTTERDAM,3063 NG,4.5183592,51.9122399
ROTTERDAM,3075PJ,4.5017794,51.8825252
ROTTERDAM,3051AM,4.4853916,51.9472004
ROTTERDAM,3072WK,4.4786907,51.9009557
ROTTERDAM,3075MN,4.5055583,51.8890705
ROTTERDAM,3078ZB,4.5354911,51.89403739999999
ROTTERDAM,3069 PW,4.575557,51.9682614
ROTTERDAM,3065AG,4.555602599999999,51.92601029999999
ROTTERDAM,3021BT,4.458159,51.9178199
ROTTERDAM,3028XL,4.4187989,51.9189853
ROTTERDAM,3061DK,4.5006518,51.93163120000001
ROTTERDAM,3042PJ,4.4270849,51.9319073
ROTTERDAM,3061ML,4.5007549,51.9286207
ROTTERDAM,3051 BC,4.4823943,51.9443549
ROTTERDAM,3061 SW,4.5003528,51.92320650000001
ROTTERDAM,3061KP,4.5044412,51.93192029999999
ROTTERDAM,3055RD,4.5094713,51.9580162
ROTTERDAM,3021PX,4.4611282,51.919749
ROTTERDAM,3063 GC,4.5033598,51.9203707
ROTTERDAM,3067VZ,4.5422245,51.94392819999999
ROTTERDAM,3051SV,4.4694625,51.94443450000001
ROTTERDAM,3075XL,4.5185837,51.8840709
ROTTERDAM,3011EB,4.481091200000001,51.9173877
ROTTERDAM,3071NJ,4.492414900000001,51.9129981
ROTTERDAM,3028 XC,4.419188999999999,51.9177481
ROTTERDAM,3055 EN,4.501886700000001,51.9604582
ROTTERDAM,3022BL,4.4521025,51.9182752
ROTTERDAM,3024XD,4.4559579,51.9068901
ROTTERDAM,3066CK,4.5537426,51.9361543
ROTTERDAM,3085AW,4.4805386,51.87704189999999
ROTTERDAM,3071XL,4.4946224,51.91308679999999
ROTTERDAM,3051JJ,4.4763262,51.945935
ROTTERDAM,3068BC,4.5424559,51.9563701
ROTTERDAM,3009AD,4.4777326,51.9244201
ROTTERDAM,3035TE,4.4749053,51.9328274
ROTTERDAM,3077TH,4.562075099999999,51.8957731
ROTTERDAM,3078EB,4.555467,51.8932726
ROTTERDAM,3067TW,4.5500394,51.9397864
ROTTERDAM,3014LE,4.4659148,51.9209731
ROTTERDAM,3074TJ,4.5120607,51.8930921
ROTTERDAM,3067TL,4.5387984,51.9428249
ROTTERDAM,3039PK,4.4661032999999994,51.9309251
ROTTERDAM,3074VD,4.5133392,51.8938387
ROTTERDAM,3067DM,4.563598799999999,51.9434686
ROTTERDAM,3059PK,4.587397900000001,51.9832186
ROTTERDAM,3079DN,4.5376312,51.8761024
ROTTERDAM,3056RM,4.5215593,51.95285639999999
ROTTERDAM,3066GL,4.542459,51.9306896
ROTTERDAM,3025ET,4.4411868,51.9092441
ROTTERDAM,3011KB,4.4949194,51.9237496
ROTTERDAM,3083SW,4.4829792,51.88639999999999
ROTTERDAM,3039WL,4.4559964,51.9274837
ROTTERDAM,3033 ED,4.472847199999999,51.9282092
ROTTERDAM,3062JE,4.5144187,51.92056119999999
ROTTERDAM,3025 TW,4.4457628,51.9065662
ROTTERDAM,3081VA,4.485852899999999,51.8908715
ROTTERDAM,3056PA,4.502097399999999,51.9490352
ROTTERDAM,3068NT,4.5406122,51.953849
ROTTERDAM,3054BB,4.4908543,51.9555387
ROTTERDAM,3065KC,4.5582505,51.9282762
ROTTERDAM,3069WR,4.566570899999999,51.96706649999999
ROTTERDAM,3086EH,4.4694972,51.8736752
ROTTERDAM,3082SC,4.466625899999999,51.8912258
ROTTERDAM,3067ZB,4.538436100000001,51.9389032
ROTTERDAM,3061PH,4.504946299999999,51.92915559999999
ROTTERDAM,3085 CB,4.49249,51.8712459
ROTTERDAM,3021ED,4.462554799999999,51.9168298
ROTTERDAM,3001GB,4.4777326,51.9244201
ROTTERDAM,3032XL,4.485348,51.92981589999999
ROTTERDAM,3074LR,4.507082899999999,51.8972707
ROTTERDAM,3074WB,4.516216,51.8945792
ROTTERDAM,3056PB,4.5031724,51.9491062
ROTTERDAM,3061GH,4.5083928,51.9291275
ROTTERDAM,3021 RE,4.457690299999999,51.9208005
ROTTERDAM,3054TE,4.492361000000001,51.9624265
ROTTERDAM,3054AA,4.482053,51.94686009999999
ROTTERDAM,3077PC,4.5699168000000006,51.8895898
ROTTERDAM,3059RS,4.4777326,51.9244201
ROTTERDAM,3038VP,4.46155,51.93526689999999
ROTTERDAM,3074SR,4.5123245,51.8967076
ROTTERDAM,3012LD,4.476000400000001,51.9139596
ROTTERDAM,3031AD,4.4860004,51.9270074
ROTTERDAM,3062 JJ,4.515468900000001,51.9226274
ROTTERDAM,3011PN,4.4954789,51.9233943
ROTTERDAM,3039LH,4.4601122,51.92953869999999
ROTTERDAM,3084NT,4.4735794,51.8836127
ROTTERDAM,3067BE,4.5512789,51.9442985
ROTTERDAM,3068AK,4.535366,51.9543235
ROTTERDAM,3062DD,4.5155368,51.9266189
ROTTERDAM,3077RJ,4.565629599999999,51.8904857
ROTTERDAM,3011TK,4.4836651,51.91733559999999
ROTTERDAM,3055PJ,4.5040097,51.9553506
ROTTERDAM,3082AT,4.4729997,51.8914104
ROTTERDAM,3066CD,4.5572465,51.93540609999999
ROTTERDAM,3076GV,4.518547,51.8739313
ROTTERDAM,3083TC,4.4780301,51.88691009999999
ROTTERDAM,3028SN,4.4196064,51.9159178
ROTTERDAM,3038PK,4.4670575,51.9354539
ROTTERDAM,3031CJ,4.4953028,51.9286064
ROTTERDAM,3026CM,4.4417136,51.9139135
ROTTERDAM,3014BE,4.4652502,51.9193589
ROTTERDAM,3067RX,4.5662144,51.9428038
ROTTERDAM,3037 XL,4.4718787,51.9350691
ROTTERDAM,3039XH,4.457885,51.9268514
ROTTERDAM,3044AW,4.4206664,51.9288075
ROTTERDAM,3039WS,4.457283299999999,51.9285276
ROTTERDAM,3079XJ,4.558155,51.87907149999999
ROTTERDAM,3039PC,4.4614083,51.9308523
ROTTERDAM,3085CB,4.49249,51.8712459
ROTTERDAM,3053GD,4.4721452,51.9598171
ROTTERDAM,3071VS,4.4959251,51.91335729999999
ROTTERDAM,3053ML,4.473034999999999,51.9618464
ROTTERDAM,3086WK,4.4719679,51.8700091
ROTTERDAM,3074CL,4.511651,51.893988
ROTTERDAM,3011JJ,4.4862422,51.9243756
ROTTERDAM,3042 HV,4.4408731,51.93519209999999
ROTTERDAM,3068 ML,4.5401657,51.9559222
ROTTERDAM,3085MS,4.4808866,51.8749052
ROTTERDAM,3014BA,4.4652592,51.9196286
ROTTERDAM,3024 RE,4.4488701,51.9087843
ROTTERDAM,3067BT,4.5509372,51.9431186
ROTTERDAM,3079DJ,4.5392645,51.8803748
ROTTERDAM,3079AH,4.536307,51.8862321
ROTTERDAM,3083TG,4.4781214,51.8874232
ROTTERDAM,3011 BS,4.4783215,51.9105888
ROTTERDAM,3026RB,4.4438175,51.9113146
ROTTERDAM,3051LA,4.4722268,51.9443931
ROTTERDAM,3079LP,4.5595034,51.8807799
ROTTERDAM,3072JL,4.4995619,51.9036321
ROTTERDAM,3072GD,4.5000232,51.900876
ROTTERDAM,3023EM,4.4514018,51.9107371
ROTTERDAM,3051 SP,4.4696543,51.9443011
ROTTERDAM,3042XA,4.4391003,51.9378835
ROTTERDAM,3067WT,4.5645548,51.946064
ROTTERDAM,3073BP,4.4959351,51.8901305
ROTTERDAM,3025TV,4.4458338,51.9073398
ROTTERDAM,3042VV,4.4369043,51.9372006
ROTTERDAM,3078GD,4.550286,51.8922021
ROTTERDAM,3039GB,4.457739500000001,51.9352907
ROTTERDAM,3021DE,4.4558986,51.9188717
ROTTERDAM,3061VL,4.5021414,51.92318400000001
ROTTERDAM,3085CD,4.494053,51.8707814
ROTTERDAM,3069JD,4.5354439,51.96172170000001
ROTTERDAM,3051ST,4.4700663,51.9426414
ROTTERDAM,3078GM,4.5502001,51.89525769999999
ROTTERDAM,3085EN,4.4874062,51.8705958
ROTTERDAM,3075EC,4.5071208,51.8879137
ROTTERDAM,3025AN,4.4385973,51.9114344
ROTTERDAM,3067RS,4.5631162,51.942818
ROTTERDAM,3034 XK,4.4935615,51.9372044
ROTTERDAM,3068DJ,4.5497779,51.9584899
ROTTERDAM,3061RT,4.5023129,51.9262864
ROTTERDAM,3016CA,4.476100199999999,51.9068862
ROTTERDAM,3034VB,4.4777326,51.9244201
ROTTERDAM,3065KB,4.557797,51.9292168
ROTTERDAM,3085RH,4.4777326,51.9244201
ROTTERDAM,3068 AP,4.5355172,51.95555599999999
ROTTERDAM,3083PP,4.481788799999999,51.8906965
ROTTERDAM,3034CX,4.4911025,51.9314329
ROTTERDAM,3062GG,4.518820799999999,51.9259601
ROTTERDAM,3062RJ,4.5217944,51.9217843
ROTTERDAM,3016BD,4.4758032,51.9071985
ROTTERDAM,3021RV,4.456487699999999,51.9206112
ROTTERDAM,3076VE,4.526856899999999,51.8714757
ROTTERDAM,3038KP,4.4687949,51.93226749999999
ROTTERDAM,3083CG,4.4821179,51.89022259999999
ROTTERDAM,3051 AC,4.4883343,51.9455241
ROTTERDAM,3055AD,4.4977922,51.9578206
ROTTERDAM,3086SC,4.460205,51.8728831
ROTTERDAM,3068 NA,4.5379425,51.9542432
ROTTERDAM,3037SK,4.4789819,51.9390432
ROTTERDAM,3075 WP,4.5173261,51.8852571
ROTTERDAM,3037PN,4.4687864,51.9355303
ROTTERDAM,3038GD,4.4653748,51.9380834
ROTTERDAM,3061SV,4.500748499999999,51.9237847
ROTTERDAM,3032BK,4.4756027,51.9314216
ROTTERDAM,3023JG,4.4469476,51.9131465
ROTTERDAM,3021AP,4.4585529,51.9226769
ROTTERDAM,3079DL,4.543472899999999,51.8735917
ROTTERDAM,3015BH,4.4650681,51.91406310000001
ROTTERDAM,3034HJ,4.491533899999999,51.93022269999999
ROTTERDAM,3067CS,4.5493897,51.9457682
ROTTERDAM,3086HV,4.467212,51.8760663
ROTTERDAM,3075RB,4.5022237999999994,51.8828252
ROTTERDAM,3071EG,4.5059843,51.9103321
ROTTERDAM,3011HX,4.4861548000000004,51.9229367
ROTTERDAM,3043AL,4.4241998,51.93965
ROTTERDAM,3001HC,4.4777326,51.9244201
ROTTERDAM,3079VK,4.5465965,51.87973539999999
ROTTERDAM,3016AL,4.4730903,51.9098291
ROTTERDAM,3027SR,4.431953399999999,51.9176728
ROTTERDAM,3072JN,4.4990025,51.9039964
ROTTERDAM,3073VP,4.5024292,51.8960133
ROTTERDAM,3033TE,4.4693912,51.9272834
ROTTERDAM,3066TJ,4.5554412,51.9339461
ROTTERDAM,3065 GD,4.547610300000001,51.9265827
ROTTERDAM,3087CH,4.456048099999999,51.8884998
ROTTERDAM,3072LV,4.4839584,51.9005738
ROTTERDAM,3077GA,4.5737705,51.8982007
ROTTERDAM,3037CJ,4.4729911,51.9368575
ROTTERDAM,3085EX,4.4804069,51.8734903
ROTTERDAM,3022EN,4.442995,51.92071929999999
ROTTERDAM,3022ME,4.4478404,51.9211986
ROTTERDAM,3022VA,4.449809999999999,51.9187693
ROTTERDAM,3043SR,4.4288948,51.9390861
ROTTERDAM,3021BH,4.4607899,51.91853279999999
ROTTERDAM,3051SW,4.4696202,51.9438334
ROTTERDAM,3002JA,4.4777326,51.9244201
ROTTERDAM,3066 BD,4.5484391,51.9374829
ROTTERDAM,3068 LJ,4.565826299999999,51.9608412
ROTTERDAM,3014KD,4.464890599999999,51.9212976
ROTTERDAM,3061KG,4.5028878,51.9325379
ROTTERDAM,3052CG,4.4732789,51.95487310000001
ROTTERDAM,3026CL,4.442137199999999,51.9145011
ROTTERDAM,3039DC,4.454419700000001,51.93339479999999
ROTTERDAM,3024PA,4.450467199999999,51.9046712
ROTTERDAM,3075HA,4.5124235,51.8863893
ROTTERDAM,3081RD,4.4906695,51.8904679
ROTTERDAM,3055SJ,4.509835799999999,51.9609582
ROTTERDAM,3039NG,4.4667805,51.931227
ROTTERDAM,3078NW,4.544198199999999,51.88681030000001
ROTTERDAM,3026GK,4.448363899999999,51.9100567
ROTTERDAM,3061SN,4.500221199999999,51.9232504
ROTTERDAM,3078EM,4.557619499999999,51.892362
ROTTERDAM,3061AM,4.5118921,51.9263851
ROTTERDAM,3036VJ,4.485993,51.936077
ROTTERDAM,3085HT,4.4958687,51.8744176
ROTTERDAM,3061MG,4.5019198,51.9270565
ROTTERDAM,3078EE,4.5582457,51.8914945
ROTTERDAM,3043JR,4.431574299999999,51.9396023
ROTTERDAM,3021GA,4.4630545,51.9137327
ROTTERDAM,3072TR,4.506277799999999,51.90054550000001
ROTTERDAM,3083AH,4.4982136,51.88657019999999
ROTTERDAM,3072CE,4.5003056,51.8983433
ROTTERDAM,3021JZ,4.4603147,51.9112661
ROTTERDAM,3086NS,4.4742821,51.87045860000001
ROTTERDAM,3067WB,4.5621247,51.94611889999999
ROTTERDAM,3067KN,4.5361014,51.9431559
ROTTERDAM,3021DB,4.4559939,51.9205893
ROTTERDAM,3068TX,4.5645586,51.9601492
ROTTERDAM,3078 RD,4.5507604,51.887001
ROTTERDAM,3026BC,4.4402683,51.91214
ROTTERDAM,3036HK,4.479436499999999,51.9352625
ROTTERDAM,3063PD,4.5080019,51.9193808
ROTTERDAM,3085NP,4.486974399999999,51.8762105
ROTTERDAM,3042AT,4.4323082,51.9331274
ROTTERDAM,3069KP,4.5462851,51.9701951
ROTTERDAM,3038AG,4.467026,51.93201999999999
ROTTERDAM,3076BJ,4.522758400000001,51.8837601
ROTTERDAM,3078NL,4.544041,51.8866744
ROTTERDAM,3065JK,4.5466834,51.9287244
ROTTERDAM,3068CM,4.5423287,51.9546254
ROTTERDAM,3066BM,4.550872,51.9372485
ROTTERDAM,3034JV,4.4943817,51.9317904
ROTTERDAM,3055JE,4.5064565,51.9604026
ROTTERDAM,3032BG,4.4794129,51.92995
ROTTERDAM,3086TJ,4.4654766,51.87429090000001
ROTTERDAM,3085DN,4.4858459999999996,51.87526700000001
ROTTERDAM,3067EW,4.5485871,51.94668830000001
ROTTERDAM,3067WL,4.560631799999999,51.9450478
ROTTERDAM,3053BE,4.4687795,51.95507180000001
ROTTERDAM,3023AR,4.4498308,51.9163785
ROTTERDAM,3051AB,4.4853203,51.9442336
ROTTERDAM,3075BL,4.4980603,51.8869736
ROTTERDAM,3021KJ,4.459813599999999,51.9172397
ROTTERDAM,3055WT,4.4981738,51.96940980000001
ROTTERDAM,3052HR,4.4749913,51.95508419999999
ROTTERDAM,3063ES,4.5059774,51.9210645
ROTTERDAM,3016BA,4.4748718,51.9079823
ROTTERDAM,3086AV,4.4683715,51.8783136
ROTTERDAM,3074XS,4.5072522,51.8967866
ROTTERDAM,3042GX,4.440507999999999,51.93388580000001
ROTTERDAM,3082VD,4.4637987,51.8881205
ROTTERDAM,3085AE,4.4828719,51.8736711
ROTTERDAM,3039WC,4.457930999999999,51.9288473
ROTTERDAM,3083KV,4.472318,51.88421409999999
ROTTERDAM,3071KJ,4.49418,51.9119418
ROTTERDAM,3000CM,4.4777326,51.9244201
ROTTERDAM,3034RH,4.4912828,51.9347961
ROTTERDAM,3077 CX,4.5588298,51.9031659
ROTTERDAM,3063KD,4.5259675,51.9073252
ROTTERDAM,3071NP,4.4897715,51.9114498
ROTTERDAM,3085MP,4.4798816,51.8743312
ROTTERDAM,3054 CT,4.4873554,51.9573547
ROTTERDAM,3072 ZK,4.4860636,51.901381
ROTTERDAM,3033 GJ,4.468120499999999,51.9261409
ROTTERDAM,3085 AC,4.4820202,51.87558809999999
ROTTERDAM,3079JK,4.5544802,51.8806635
ROTTERDAM,3079 LB,4.5560563,51.88418919999999
ROTTERDAM,3078EJ,4.5577572,51.8919854
ROTTERDAM,3062RK,4.5210966,51.9210331
ROTTERDAM,3025EB,4.4434646,51.908741
ROTTERDAM,3079AC,4.5367422,51.8862622
ROTTERDAM,3043 BS,4.4210964,51.9365324
ROTTERDAM,3068ZJ,4.5353267,51.9579276
ROTTERDAM,3043BA,4.4197482,51.9376899
ROTTERDAM,3076HC,4.5231565,51.8736148
ROTTERDAM,3066 AR,4.5536642999999994,51.9380234
ROTTERDAM,3078 SB,4.5596899,51.8856441
ROTTERDAM,3051 TJ,4.4720191,51.9424499
ROTTERDAM,3054NC,4.4936399,51.9573846
ROTTERDAM,3055WV,4.4992957,51.9678723
ROTTERDAM,3016DG,4.4802244,51.9092013
ROTTERDAM,3079 ZT,4.558373599999999,51.8837651
ROTTERDAM,3068BG,4.5425713,51.95642489999999
ROTTERDAM,3042 NH,4.4295596,51.933141
ROTTERDAM,3039 VB,4.4583165,51.9334076
ROTTERDAM,3022 LD,4.4450144,51.9173108
ROTTERDAM,3054 CA,4.4875155,51.9588031
ROTTERDAM,3067 KM,4.5370891,51.9416889
ROTTERDAM,3021ST,4.4577374,51.91922779999999
ROTTERDAM,3042CG,4.4345798,51.9322919
ROTTERDAM,3069VJ,4.5428126,51.9621613
ROTTERDAM,3067VB,4.5440554,51.9432492
ROTTERDAM,3076 GN,4.5233837,51.8708569
ROTTERDAM,3063 DH,4.516020999999999,51.9166451
ROTTERDAM,3083CB,4.4851675,51.8895539
ROTTERDAM,3067MA,4.5580338,51.94632379999999
ROTTERDAM,3069EM,4.5320791,51.9603849
ROTTERDAM,3028GZ,4.4161286,51.9147476
ROTTERDAM,3014ZT,4.4657516,51.9161718
ROTTERDAM,3082MB,4.469473799999999,51.8883537
ROTTERDAM,3037TZ,4.4721504,51.9338667
ROTTERDAM,3061ND,4.503452999999999,51.9289377
ROTTERDAM,3028RV,4.426021599999999,51.9156828
ROTTERDAM,3054 VJ,4.4953784,51.9658112
ROTTERDAM,3028BS,4.4188696,51.9143567
